Driver,LapNumber,LapTime,Compound,TyreLife,Year,EventName,RoundNumber,SessionType
PIA,9.0,0 days 00:01:54.913000,SOFT,3.0,2023,Bahrain Grand Prix,1,FP3
PIA,10.0,,SOFT,4.0,2023,Bahrain Grand Prix,1,FP3
PIA,11.0,0 days 00:02:04.921000,SOFT,5.0,2023,Bahrain Grand Prix,1,FP3
PIA,12.0,0 days 00:02:10.862000,SOFT,6.0,2023,Bahrain Grand Prix,1,FP3
VER,1.0,,SOFT,1.0,2023,Bahrain Grand Prix,1,Q
VER,2.0,,SOFT,2.0,2023,Bahrain Grand Prix,1,Q
VER,3.0,0 days 00:01:31.295000,SOFT,3.0,2023,Bahrain Grand Prix,1,Q
VER,4.0,0 days 00:01:49.812000,SOFT,4.0,2023,Bahrain Grand Prix,1,Q
VER,5.0,,SOFT,1.0,2023,Bahrain Grand Prix,1,Q
VER,6.0,0 days 00:02:12.516000,SOFT,2.0,2023,Bahrain Grand Prix,1,Q
VER,7.0,,SOFT,1.0,2023,Bahrain Grand Prix,1,Q
VER,8.0,0 days 00:01:30.503000,SOFT,2.0,2023,Bahrain Grand Prix,1,Q
VER,9.0,0 days 00:02:05.756000,SOFT,3.0,2023,Bahrain Grand Prix,1,Q
VER,10.0,,SOFT,1.0,2023,Bahrain Grand Prix,1,Q
VER,11.0,0 days 00:01:29.897000,SOFT,2.0,2023,Bahrain Grand Prix,1,Q
VER,12.0,0 days 00:02:03.493000,SOFT,3.0,2023,Bahrain Grand Prix,1,Q
VER,13.0,,SOFT,1.0,2023,Bahrain Grand Prix,1,Q
VER,14.0,0 days 00:01:29.708000,SOFT,2.0,2023,Bahrain Grand Prix,1,Q
VER,15.0,0 days 00:01:58.862000,SOFT,3.0,2023,Bahrain Grand Prix,1,Q
PER,1.0,,SOFT,1.0,2023,Bahrain Grand Prix,1,Q
PER,2.0,,SOFT,2.0,2023,Bahrain Grand Prix,1,Q
PER,3.0,0 days 00:01:31.479000,SOFT,3.0,2023,Bahrain Grand Prix,1,Q
PER,4.0,0 days 00:01:55.991000,SOFT,4.0,2023,Bahrain Grand Prix,1,Q
PER,5.0,,SOFT,1.0,2023,Bahrain Grand Prix,1,Q
PER,6.0,0 days 00:01:58.327000,SOFT,2.0,2023,Bahrain Grand Prix,1,Q
PER,7.0,,SOFT,1.0,2023,Bahrain Grand Prix,1,Q
PER,8.0,0 days 00:01:30.746000,SOFT,2.0,2023,Bahrain Grand Prix,1,Q
PER,9.0,0 days 00:02:07.269000,SOFT,3.0,2023,Bahrain Grand Prix,1,Q
PER,10.0,,SOFT,1.0,2023,Bahrain Grand Prix,1,Q
PER,11.0,0 days 00:01:30.131000,SOFT,2.0,2023,Bahrain Grand Prix,1,Q
PER,12.0,0 days 00:02:08.435000,SOFT,3.0,2023,Bahrain Grand Prix,1,Q
PER,13.0,,SOFT,1.0,2023,Bahrain Grand Prix,1,Q
PER,14.0,0 days 00:01:29.846000,SOFT,2.0,2023,Bahrain Grand Prix,1,Q
PER,15.0,0 days 00:02:06.845000,SOFT,3.0,2023,Bahrain Grand Prix,1,Q
LEC,1.0,,MEDIUM,1.0,2023,Bahrain Grand Prix,1,Q
LEC,2.0,0 days 00:02:11.454000,MEDIUM,2.0,2023,Bahrain Grand Prix,1,Q
LEC,3.0,,MEDIUM,3.0,2023,Bahrain Grand Prix,1,Q
LEC,4.0,,SOFT,1.0,2023,Bahrain Grand Prix,1,Q
LEC,5.0,0 days 00:01:31.094000,SOFT,2.0,2023,Bahrain Grand Prix,1,Q
LEC,6.0,0 days 00:02:02.497000,SOFT,3.0,2023,Bahrain Grand Prix,1,Q
LEC,7.0,,SOFT,4.0,2023,Bahrain Grand Prix,1,Q
LEC,8.0,0 days 00:01:52.729000,SOFT,5.0,2023,Bahrain Grand Prix,1,Q
LEC,9.0,,SOFT,6.0,2023,Bahrain Grand Prix,1,Q
LEC,10.0,0 days 00:01:31.699000,SOFT,7.0,2023,Bahrain Grand Prix,1,Q
LEC,11.0,0 days 00:01:55.386000,SOFT,8.0,2023,Bahrain Grand Prix,1,Q
LEC,12.0,,SOFT,1.0,2023,Bahrain Grand Prix,1,Q
LEC,13.0,0 days 00:01:30.282000,SOFT,2.0,2023,Bahrain Grand Prix,1,Q
LEC,14.0,0 days 00:02:03.620000,SOFT,3.0,2023,Bahrain Grand Prix,1,Q
LEC,15.0,,SOFT,1.0,2023,Bahrain Grand Prix,1,Q
LEC,16.0,0 days 00:01:30,SOFT,2.0,2023,Bahrain Grand Prix,1,Q
LEC,17.0,0 days 00:02:04.303000,SOFT,3.0,2023,Bahrain Grand Prix,1,Q
SAI,1.0,,MEDIUM,1.0,2023,Bahrain Grand Prix,1,Q
SAI,2.0,0 days 00:01:32.408000,MEDIUM,2.0,2023,Bahrain Grand Prix,1,Q
SAI,3.0,,MEDIUM,3.0,2023,Bahrain Grand Prix,1,Q
SAI,4.0,,SOFT,1.0,2023,Bahrain Grand Prix,1,Q
SAI,5.0,0 days 00:01:30.993000,SOFT,2.0,2023,Bahrain Grand Prix,1,Q
SAI,6.0,0 days 00:01:56.572000,SOFT,3.0,2023,Bahrain Grand Prix,1,Q
SAI,7.0,,SOFT,4.0,2023,Bahrain Grand Prix,1,Q
SAI,8.0,0 days 00:01:31.463000,SOFT,5.0,2023,Bahrain Grand Prix,1,Q
SAI,9.0,0 days 00:01:53.372000,SOFT,6.0,2023,Bahrain Grand Prix,1,Q
SAI,10.0,,SOFT,1.0,2023,Bahrain Grand Prix,1,Q
SAI,11.0,0 days 00:01:30.515000,SOFT,2.0,2023,Bahrain Grand Prix,1,Q
SAI,12.0,0 days 00:02:00.221000,SOFT,3.0,2023,Bahrain Grand Prix,1,Q
SAI,13.0,,SOFT,1.0,2023,Bahrain Grand Prix,1,Q
SAI,14.0,0 days 00:01:30.361000,SOFT,2.0,2023,Bahrain Grand Prix,1,Q
SAI,15.0,0 days 00:01:58.932000,SOFT,3.0,2023,Bahrain Grand Prix,1,Q
SAI,16.0,,SOFT,1.0,2023,Bahrain Grand Prix,1,Q
SAI,17.0,0 days 00:01:30.154000,SOFT,2.0,2023,Bahrain Grand Prix,1,Q
SAI,18.0,,SOFT,3.0,2023,Bahrain Grand Prix,1,Q
ALO,1.0,,SOFT,1.0,2023,Bahrain Grand Prix,1,Q
ALO,2.0,0 days 00:01:31.158000,SOFT,2.0,2023,Bahrain Grand Prix,1,Q
ALO,3.0,0 days 00:01:59.475000,SOFT,3.0,2023,Bahrain Grand Prix,1,Q
ALO,4.0,,SOFT,4.0,2023,Bahrain Grand Prix,1,Q
ALO,5.0,0 days 00:01:31.228000,SOFT,5.0,2023,Bahrain Grand Prix,1,Q
ALO,6.0,0 days 00:02:01.206000,SOFT,6.0,2023,Bahrain Grand Prix,1,Q
ALO,7.0,,SOFT,1.0,2023,Bahrain Grand Prix,1,Q
ALO,8.0,0 days 00:01:31.094000,SOFT,2.0,2023,Bahrain Grand Prix,1,Q
ALO,9.0,0 days 00:01:59.908000,SOFT,3.0,2023,Bahrain Grand Prix,1,Q
ALO,10.0,,SOFT,1.0,2023,Bahrain Grand Prix,1,Q
ALO,11.0,0 days 00:01:30.645000,SOFT,2.0,2023,Bahrain Grand Prix,1,Q
ALO,12.0,0 days 00:02:07.349000,SOFT,3.0,2023,Bahrain Grand Prix,1,Q
ALO,13.0,,SOFT,1.0,2023,Bahrain Grand Prix,1,Q
ALO,14.0,0 days 00:01:30.336000,SOFT,2.0,2023,Bahrain Grand Prix,1,Q
ALO,15.0,0 days 00:02:07.179000,SOFT,3.0,2023,Bahrain Grand Prix,1,Q
RUS,1.0,,SOFT,1.0,2023,Bahrain Grand Prix,1,Q
RUS,2.0,0 days 00:01:31.057000,SOFT,2.0,2023,Bahrain Grand Prix,1,Q
RUS,3.0,0 days 00:02:02.325000,SOFT,3.0,2023,Bahrain Grand Prix,1,Q
RUS,4.0,,SOFT,4.0,2023,Bahrain Grand Prix,1,Q
RUS,5.0,0 days 00:01:31.718000,SOFT,5.0,2023,Bahrain Grand Prix,1,Q
RUS,6.0,0 days 00:01:54.122000,SOFT,6.0,2023,Bahrain Grand Prix,1,Q
RUS,7.0,,SOFT,1.0,2023,Bahrain Grand Prix,1,Q
RUS,8.0,0 days 00:01:31.086000,SOFT,2.0,2023,Bahrain Grand Prix,1,Q
RUS,9.0,0 days 00:02:02.771000,SOFT,3.0,2023,Bahrain Grand Prix,1,Q
RUS,10.0,,SOFT,1.0,2023,Bahrain Grand Prix,1,Q
RUS,11.0,0 days 00:01:30.507000,SOFT,2.0,2023,Bahrain Grand Prix,1,Q
RUS,12.0,0 days 00:02:04.146000,SOFT,3.0,2023,Bahrain Grand Prix,1,Q
RUS,13.0,,SOFT,1.0,2023,Bahrain Grand Prix,1,Q
RUS,14.0,0 days 00:01:30.340000,SOFT,2.0,2023,Bahrain Grand Prix,1,Q
RUS,15.0,0 days 00:02:07.517000,SOFT,3.0,2023,Bahrain Grand Prix,1,Q
HAM,1.0,,SOFT,1.0,2023,Bahrain Grand Prix,1,Q
HAM,2.0,0 days 00:01:31.543000,SOFT,2.0,2023,Bahrain Grand Prix,1,Q
HAM,3.0,0 days 00:01:59.841000,SOFT,3.0,2023,Bahrain Grand Prix,1,Q
HAM,4.0,,SOFT,4.0,2023,Bahrain Grand Prix,1,Q
HAM,5.0,0 days 00:01:31.654000,SOFT,5.0,2023,Bahrain Grand Prix,1,Q
HAM,6.0,0 days 00:01:52.528000,SOFT,6.0,2023,Bahrain Grand Prix,1,Q
HAM,7.0,,SOFT,1.0,2023,Bahrain Grand Prix,1,Q
HAM,8.0,0 days 00:01:30.901000,SOFT,2.0,2023,Bahrain Grand Prix,1,Q
HAM,9.0,0 days 00:01:51.818000,SOFT,3.0,2023,Bahrain Grand Prix,1,Q
HAM,10.0,,SOFT,1.0,2023,Bahrain Grand Prix,1,Q
HAM,11.0,0 days 00:01:30.513000,SOFT,2.0,2023,Bahrain Grand Prix,1,Q
HAM,12.0,0 days 00:01:52.662000,SOFT,3.0,2023,Bahrain Grand Prix,1,Q
HAM,13.0,,SOFT,1.0,2023,Bahrain Grand Prix,1,Q
HAM,14.0,0 days 00:01:30.384000,SOFT,2.0,2023,Bahrain Grand Prix,1,Q
HAM,15.0,0 days 00:01:55.864000,SOFT,3.0,2023,Bahrain Grand Prix,1,Q
STR,1.0,,SOFT,1.0,2023,Bahrain Grand Prix,1,Q
STR,2.0,0 days 00:01:31.617000,SOFT,2.0,2023,Bahrain Grand Prix,1,Q
STR,3.0,0 days 00:02:00.732000,SOFT,3.0,2023,Bahrain Grand Prix,1,Q
STR,4.0,,SOFT,1.0,2023,Bahrain Grand Prix,1,Q
STR,5.0,0 days 00:01:31.184000,SOFT,2.0,2023,Bahrain Grand Prix,1,Q
STR,6.0,0 days 00:02:01.837000,SOFT,3.0,2023,Bahrain Grand Prix,1,Q
STR,7.0,,SOFT,4.0,2023,Bahrain Grand Prix,1,Q
STR,8.0,0 days 00:01:32.305000,SOFT,5.0,2023,Bahrain Grand Prix,1,Q
STR,9.0,0 days 00:01:50.402000,SOFT,6.0,2023,Bahrain Grand Prix,1,Q
STR,10.0,,SOFT,1.0,2023,Bahrain Grand Prix,1,Q
STR,11.0,0 days 00:01:31.127000,SOFT,2.0,2023,Bahrain Grand Prix,1,Q
STR,12.0,0 days 00:01:57.549000,SOFT,3.0,2023,Bahrain Grand Prix,1,Q
STR,13.0,,SOFT,4.0,2023,Bahrain Grand Prix,1,Q
STR,14.0,0 days 00:01:31.926000,SOFT,5.0,2023,Bahrain Grand Prix,1,Q
STR,15.0,0 days 00:01:51.189000,SOFT,6.0,2023,Bahrain Grand Prix,1,Q
STR,16.0,,SOFT,1.0,2023,Bahrain Grand Prix,1,Q
STR,17.0,0 days 00:01:30.836000,SOFT,2.0,2023,Bahrain Grand Prix,1,Q
STR,18.0,,SOFT,3.0,2023,Bahrain Grand Prix,1,Q
OCO,1.0,,SOFT,1.0,2023,Bahrain Grand Prix,1,Q
OCO,2.0,0 days 00:01:31.688000,SOFT,2.0,2023,Bahrain Grand Prix,1,Q
OCO,3.0,0 days 00:02:01.325000,SOFT,3.0,2023,Bahrain Grand Prix,1,Q
OCO,4.0,,SOFT,1.0,2023,Bahrain Grand Prix,1,Q
OCO,5.0,0 days 00:01:31.508000,SOFT,2.0,2023,Bahrain Grand Prix,1,Q
OCO,6.0,0 days 00:01:58.465000,SOFT,3.0,2023,Bahrain Grand Prix,1,Q
OCO,7.0,,SOFT,4.0,2023,Bahrain Grand Prix,1,Q
OCO,8.0,0 days 00:01:32.367000,SOFT,5.0,2023,Bahrain Grand Prix,1,Q
OCO,9.0,0 days 00:02:01.392000,SOFT,6.0,2023,Bahrain Grand Prix,1,Q
OCO,10.0,,SOFT,1.0,2023,Bahrain Grand Prix,1,Q
OCO,11.0,0 days 00:01:30.914000,SOFT,2.0,2023,Bahrain Grand Prix,1,Q
OCO,12.0,0 days 00:02:04.634000,SOFT,3.0,2023,Bahrain Grand Prix,1,Q
OCO,13.0,,SOFT,1.0,2023,Bahrain Grand Prix,1,Q
OCO,14.0,0 days 00:01:30.984000,SOFT,2.0,2023,Bahrain Grand Prix,1,Q
OCO,15.0,,SOFT,3.0,2023,Bahrain Grand Prix,1,Q
HUL,1.0,,SOFT,1.0,2023,Bahrain Grand Prix,1,Q
HUL,2.0,,SOFT,2.0,2023,Bahrain Grand Prix,1,Q
HUL,3.0,,SOFT,3.0,2023,Bahrain Grand Prix,1,Q
HUL,4.0,0 days 00:01:32.360000,SOFT,4.0,2023,Bahrain Grand Prix,1,Q
HUL,5.0,0 days 00:01:49.425000,SOFT,5.0,2023,Bahrain Grand Prix,1,Q
HUL,6.0,,SOFT,1.0,2023,Bahrain Grand Prix,1,Q
HUL,7.0,0 days 00:01:31.204000,SOFT,2.0,2023,Bahrain Grand Prix,1,Q
HUL,8.0,0 days 00:02:01.120000,SOFT,3.0,2023,Bahrain Grand Prix,1,Q
HUL,9.0,,SOFT,4.0,2023,Bahrain Grand Prix,1,Q
HUL,10.0,0 days 00:01:31.932000,SOFT,5.0,2023,Bahrain Grand Prix,1,Q
HUL,11.0,0 days 00:01:44.226000,SOFT,6.0,2023,Bahrain Grand Prix,1,Q
HUL,12.0,,SOFT,1.0,2023,Bahrain Grand Prix,1,Q
HUL,13.0,0 days 00:01:30.809000,SOFT,2.0,2023,Bahrain Grand Prix,1,Q
HUL,14.0,0 days 00:02:03.468000,SOFT,3.0,2023,Bahrain Grand Prix,1,Q
HUL,15.0,,SOFT,1.0,2023,Bahrain Grand Prix,1,Q
HUL,16.0,0 days 00:01:31.055000,SOFT,2.0,2023,Bahrain Grand Prix,1,Q
HUL,17.0,0 days 00:01:55.440000,SOFT,3.0,2023,Bahrain Grand Prix,1,Q
NOR,1.0,,SOFT,1.0,2023,Bahrain Grand Prix,1,Q
NOR,2.0,,SOFT,2.0,2023,Bahrain Grand Prix,1,Q
NOR,3.0,0 days 00:01:32.555000,SOFT,3.0,2023,Bahrain Grand Prix,1,Q
NOR,4.0,0 days 00:01:46.866000,SOFT,4.0,2023,Bahrain Grand Prix,1,Q
NOR,5.0,,SOFT,1.0,2023,Bahrain Grand Prix,1,Q
NOR,6.0,0 days 00:01:31.652000,SOFT,2.0,2023,Bahrain Grand Prix,1,Q
NOR,7.0,0 days 00:02:02.416000,SOFT,3.0,2023,Bahrain Grand Prix,1,Q
NOR,8.0,,SOFT,4.0,2023,Bahrain Grand Prix,1,Q
NOR,9.0,0 days 00:01:32.191000,SOFT,5.0,2023,Bahrain Grand Prix,1,Q
NOR,10.0,0 days 00:01:55.593000,SOFT,6.0,2023,Bahrain Grand Prix,1,Q
NOR,11.0,,SOFT,1.0,2023,Bahrain Grand Prix,1,Q
NOR,12.0,0 days 00:01:31.381000,SOFT,2.0,2023,Bahrain Grand Prix,1,Q
NOR,13.0,0 days 00:02:02.660000,SOFT,3.0,2023,Bahrain Grand Prix,1,Q
BOT,1.0,,SOFT,1.0,2023,Bahrain Grand Prix,1,Q
BOT,2.0,0 days 00:01:31.952000,SOFT,2.0,2023,Bahrain Grand Prix,1,Q
BOT,3.0,0 days 00:02:03.962000,SOFT,3.0,2023,Bahrain Grand Prix,1,Q
BOT,4.0,,SOFT,1.0,2023,Bahrain Grand Prix,1,Q
BOT,5.0,0 days 00:01:31.504000,SOFT,2.0,2023,Bahrain Grand Prix,1,Q
BOT,6.0,0 days 00:02:05.035000,SOFT,3.0,2023,Bahrain Grand Prix,1,Q
BOT,7.0,,SOFT,4.0,2023,Bahrain Grand Prix,1,Q
BOT,8.0,0 days 00:01:32.170000,SOFT,5.0,2023,Bahrain Grand Prix,1,Q
BOT,9.0,0 days 00:01:55.599000,SOFT,6.0,2023,Bahrain Grand Prix,1,Q
BOT,10.0,,SOFT,4.0,2023,Bahrain Grand Prix,1,Q
BOT,11.0,0 days 00:01:31.443000,SOFT,5.0,2023,Bahrain Grand Prix,1,Q
BOT,12.0,0 days 00:02:08.668000,SOFT,6.0,2023,Bahrain Grand Prix,1,Q
ZHO,1.0,,SOFT,1.0,2023,Bahrain Grand Prix,1,Q
ZHO,2.0,0 days 00:01:31.947000,SOFT,2.0,2023,Bahrain Grand Prix,1,Q
ZHO,3.0,0 days 00:02:03.756000,SOFT,3.0,2023,Bahrain Grand Prix,1,Q
ZHO,4.0,,SOFT,1.0,2023,Bahrain Grand Prix,1,Q
ZHO,5.0,0 days 00:01:31.615000,SOFT,2.0,2023,Bahrain Grand Prix,1,Q
ZHO,6.0,0 days 00:02:06.506000,SOFT,3.0,2023,Bahrain Grand Prix,1,Q
ZHO,7.0,,SOFT,4.0,2023,Bahrain Grand Prix,1,Q
ZHO,8.0,0 days 00:01:32.233000,SOFT,5.0,2023,Bahrain Grand Prix,1,Q
ZHO,9.0,0 days 00:01:52.632000,SOFT,6.0,2023,Bahrain Grand Prix,1,Q
ZHO,10.0,,SOFT,1.0,2023,Bahrain Grand Prix,1,Q
ZHO,11.0,0 days 00:01:31.473000,SOFT,2.0,2023,Bahrain Grand Prix,1,Q
ZHO,12.0,0 days 00:02:06.922000,SOFT,3.0,2023,Bahrain Grand Prix,1,Q
TSU,1.0,,SOFT,1.0,2023,Bahrain Grand Prix,1,Q
TSU,2.0,0 days 00:01:32.132000,SOFT,2.0,2023,Bahrain Grand Prix,1,Q
TSU,3.0,,SOFT,3.0,2023,Bahrain Grand Prix,1,Q
TSU,4.0,,SOFT,1.0,2023,Bahrain Grand Prix,1,Q
TSU,5.0,0 days 00:01:31.747000,SOFT,2.0,2023,Bahrain Grand Prix,1,Q
TSU,6.0,0 days 00:01:49.118000,SOFT,3.0,2023,Bahrain Grand Prix,1,Q
TSU,7.0,,SOFT,1.0,2023,Bahrain Grand Prix,1,Q
TSU,8.0,0 days 00:01:31.400000,SOFT,2.0,2023,Bahrain Grand Prix,1,Q
TSU,9.0,0 days 00:02:14.757000,SOFT,3.0,2023,Bahrain Grand Prix,1,Q
TSU,10.0,,SOFT,4.0,2023,Bahrain Grand Prix,1,Q
TSU,11.0,0 days 00:01:32.720000,SOFT,5.0,2023,Bahrain Grand Prix,1,Q
TSU,12.0,0 days 00:01:51.865000,SOFT,6.0,2023,Bahrain Grand Prix,1,Q
TSU,13.0,,SOFT,4.0,2023,Bahrain Grand Prix,1,Q
TSU,14.0,0 days 00:01:32.510000,SOFT,5.0,2023,Bahrain Grand Prix,1,Q
TSU,15.0,0 days 00:02:05.984000,SOFT,6.0,2023,Bahrain Grand Prix,1,Q
ALB,1.0,,SOFT,1.0,2023,Bahrain Grand Prix,1,Q
ALB,2.0,0 days 00:01:32.094000,SOFT,2.0,2023,Bahrain Grand Prix,1,Q
ALB,3.0,0 days 00:01:56.324000,SOFT,3.0,2023,Bahrain Grand Prix,1,Q
ALB,4.0,,SOFT,1.0,2023,Bahrain Grand Prix,1,Q
ALB,5.0,0 days 00:01:31.461000,SOFT,2.0,2023,Bahrain Grand Prix,1,Q
ALB,6.0,0 days 00:02:00.401000,SOFT,3.0,2023,Bahrain Grand Prix,1,Q
ALB,7.0,,SOFT,1.0,2023,Bahrain Grand Prix,1,Q
ALB,8.0,0 days 00:02:05.534000,SOFT,2.0,2023,Bahrain Grand Prix,1,Q
SAR,1.0,,SOFT,1.0,2023,Bahrain Grand Prix,1,Q
SAR,2.0,0 days 00:01:32.673000,SOFT,2.0,2023,Bahrain Grand Prix,1,Q
SAR,3.0,0 days 00:01:46.937000,SOFT,3.0,2023,Bahrain Grand Prix,1,Q
SAR,4.0,,SOFT,1.0,2023,Bahrain Grand Prix,1,Q
SAR,5.0,0 days 00:01:31.652000,SOFT,2.0,2023,Bahrain Grand Prix,1,Q
SAR,6.0,0 days 00:02:05.409000,SOFT,3.0,2023,Bahrain Grand Prix,1,Q
MAG,1.0,,SOFT,1.0,2023,Bahrain Grand Prix,1,Q
MAG,2.0,0 days 00:01:32.070000,SOFT,2.0,2023,Bahrain Grand Prix,1,Q
MAG,3.0,0 days 00:01:58.466000,SOFT,3.0,2023,Bahrain Grand Prix,1,Q
MAG,4.0,,SOFT,1.0,2023,Bahrain Grand Prix,1,Q
MAG,5.0,0 days 00:01:31.892000,SOFT,2.0,2023,Bahrain Grand Prix,1,Q
MAG,6.0,0 days 00:01:49.426000,SOFT,3.0,2023,Bahrain Grand Prix,1,Q
PIA,1.0,,SOFT,1.0,2023,Bahrain Grand Prix,1,Q
PIA,2.0,,SOFT,2.0,2023,Bahrain Grand Prix,1,Q
PIA,3.0,0 days 00:01:32.633000,SOFT,3.0,2023,Bahrain Grand Prix,1,Q
PIA,4.0,0 days 00:01:54.005000,SOFT,4.0,2023,Bahrain Grand Prix,1,Q
PIA,5.0,,SOFT,1.0,2023,Bahrain Grand Prix,1,Q
PIA,6.0,0 days 00:01:32.101000,SOFT,2.0,2023,Bahrain Grand Prix,1,Q
PIA,7.0,0 days 00:02:02.126000,SOFT,3.0,2023,Bahrain Grand Prix,1,Q
DEV,1.0,,SOFT,1.0,2023,Bahrain Grand Prix,1,Q
DEV,2.0,0 days 00:01:32.849000,SOFT,2.0,2023,Bahrain Grand Prix,1,Q
DEV,3.0,,SOFT,3.0,2023,Bahrain Grand Prix,1,Q
DEV,4.0,,SOFT,1.0,2023,Bahrain Grand Prix,1,Q
DEV,5.0,0 days 00:01:32.121000,SOFT,2.0,2023,Bahrain Grand Prix,1,Q
DEV,6.0,0 days 00:01:48.764000,SOFT,3.0,2023,Bahrain Grand Prix,1,Q
DEV,7.0,,SOFT,1.0,2023,Bahrain Grand Prix,1,Q
DEV,8.0,0 days 00:01:32.279000,SOFT,2.0,2023,Bahrain Grand Prix,1,Q
DEV,9.0,0 days 00:02:00.610000,SOFT,3.0,2023,Bahrain Grand Prix,1,Q
GAS,1.0,,SOFT,1.0,2023,Bahrain Grand Prix,1,Q
GAS,2.0,0 days 00:01:32.181000,SOFT,2.0,2023,Bahrain Grand Prix,1,Q
GAS,3.0,0 days 00:01:52.506000,SOFT,3.0,2023,Bahrain Grand Prix,1,Q
GAS,4.0,,SOFT,1.0,2023,Bahrain Grand Prix,1,Q
GAS,5.0,0 days 00:01:31.818000,SOFT,2.0,2023,Bahrain Grand Prix,1,Q
GAS,6.0,0 days 00:01:54.566000,SOFT,3.0,2023,Bahrain Grand Prix,1,Q
VER,1.0,0 days 00:01:39.019000,SOFT,4.0,2023,Bahrain Grand Prix,1,R
VER,2.0,0 days 00:01:37.974000,SOFT,5.0,2023,Bahrain Grand Prix,1,R
VER,3.0,0 days 00:01:38.006000,SOFT,6.0,2023,Bahrain Grand Prix,1,R
VER,4.0,0 days 00:01:37.976000,SOFT,7.0,2023,Bahrain Grand Prix,1,R
VER,5.0,0 days 00:01:38.035000,SOFT,8.0,2023,Bahrain Grand Prix,1,R
VER,6.0,0 days 00:01:37.986000,SOFT,9.0,2023,Bahrain Grand Prix,1,R
VER,7.0,0 days 00:01:38.021000,SOFT,10.0,2023,Bahrain Grand Prix,1,R
VER,8.0,0 days 00:01:38.154000,SOFT,11.0,2023,Bahrain Grand Prix,1,R
VER,9.0,0 days 00:01:38.278000,SOFT,12.0,2023,Bahrain Grand Prix,1,R
VER,10.0,0 days 00:01:38.369000,SOFT,13.0,2023,Bahrain Grand Prix,1,R
VER,11.0,0 days 00:01:38.483000,SOFT,14.0,2023,Bahrain Grand Prix,1,R
VER,12.0,0 days 00:01:38.591000,SOFT,15.0,2023,Bahrain Grand Prix,1,R
VER,13.0,0 days 00:01:38.482000,SOFT,16.0,2023,Bahrain Grand Prix,1,R
VER,14.0,0 days 00:01:41.295000,SOFT,17.0,2023,Bahrain Grand Prix,1,R
VER,15.0,0 days 00:01:58.378000,SOFT,1.0,2023,Bahrain Grand Prix,1,R
VER,16.0,0 days 00:01:37.801000,SOFT,2.0,2023,Bahrain Grand Prix,1,R
VER,17.0,0 days 00:01:37.648000,SOFT,3.0,2023,Bahrain Grand Prix,1,R
VER,18.0,0 days 00:01:37.614000,SOFT,4.0,2023,Bahrain Grand Prix,1,R
VER,19.0,0 days 00:01:37.712000,SOFT,5.0,2023,Bahrain Grand Prix,1,R
VER,20.0,0 days 00:01:37.788000,SOFT,6.0,2023,Bahrain Grand Prix,1,R
VER,21.0,0 days 00:01:37.582000,SOFT,7.0,2023,Bahrain Grand Prix,1,R
VER,22.0,0 days 00:01:37.651000,SOFT,8.0,2023,Bahrain Grand Prix,1,R
VER,23.0,0 days 00:01:37.552000,SOFT,9.0,2023,Bahrain Grand Prix,1,R
VER,24.0,0 days 00:01:37.387000,SOFT,10.0,2023,Bahrain Grand Prix,1,R
VER,25.0,0 days 00:01:37.372000,SOFT,11.0,2023,Bahrain Grand Prix,1,R
VER,26.0,0 days 00:01:37.682000,SOFT,12.0,2023,Bahrain Grand Prix,1,R
VER,27.0,0 days 00:01:37.379000,SOFT,13.0,2023,Bahrain Grand Prix,1,R
VER,28.0,0 days 00:01:37.651000,SOFT,14.0,2023,Bahrain Grand Prix,1,R
VER,29.0,0 days 00:01:37.571000,SOFT,15.0,2023,Bahrain Grand Prix,1,R
VER,30.0,0 days 00:01:37.549000,SOFT,16.0,2023,Bahrain Grand Prix,1,R
VER,31.0,0 days 00:01:37.431000,SOFT,17.0,2023,Bahrain Grand Prix,1,R
VER,32.0,0 days 00:01:37.691000,SOFT,18.0,2023,Bahrain Grand Prix,1,R
VER,33.0,0 days 00:01:37.686000,SOFT,19.0,2023,Bahrain Grand Prix,1,R
VER,34.0,0 days 00:01:37.839000,SOFT,20.0,2023,Bahrain Grand Prix,1,R
VER,35.0,0 days 00:01:37.850000,SOFT,21.0,2023,Bahrain Grand Prix,1,R
VER,36.0,0 days 00:01:40.964000,SOFT,22.0,2023,Bahrain Grand Prix,1,R
VER,37.0,0 days 00:01:58.490000,HARD,1.0,2023,Bahrain Grand Prix,1,R
VER,38.0,0 days 00:01:36.297000,HARD,2.0,2023,Bahrain Grand Prix,1,R
VER,39.0,0 days 00:01:36.446000,HARD,3.0,2023,Bahrain Grand Prix,1,R
VER,40.0,0 days 00:01:36.942000,HARD,4.0,2023,Bahrain Grand Prix,1,R
VER,41.0,0 days 00:02:00.495000,HARD,5.0,2023,Bahrain Grand Prix,1,R
VER,42.0,0 days 00:01:44.824000,HARD,6.0,2023,Bahrain Grand Prix,1,R
VER,43.0,0 days 00:01:36.890000,HARD,7.0,2023,Bahrain Grand Prix,1,R
VER,44.0,0 days 00:01:36.236000,HARD,8.0,2023,Bahrain Grand Prix,1,R
VER,45.0,0 days 00:01:37.015000,HARD,9.0,2023,Bahrain Grand Prix,1,R
VER,46.0,0 days 00:01:36.701000,HARD,10.0,2023,Bahrain Grand Prix,1,R
VER,47.0,0 days 00:01:37.009000,HARD,11.0,2023,Bahrain Grand Prix,1,R
